source_path,source_group,pdf_pages,sha256,manifest_records,manifest_pages,ocr_draft_records,ocr_draft_pages,ocr_draft_paths,indexed_documents,indexed_pages,status,record_ids,indexed_titles
data/domestic/press_scans/NLC404-01J000514-10457_光明報_1947年18期.pdf,press_scans,16,d00c34801cb283d963ff4fb0a9bb545391025a005c2afac24f9b2213160a22bd,3,18,1,16,work/domestic/ocr_collection_phase4/NLC404-01J000514-10457_光明報_1947年18期.ocr.md,3,18,formal_page_count_anomaly,COLLECTION:P3-10457:ocr-draft-20260727；LOCALFULL:P3-10457；NLC:guangmingbao-1947-18-full-ocr,NLC404-01J000514-10457_光明報_1947年18期；NLC404-01J000514-10457_光明報_1947年18期.pdf · OCR检索草稿；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）；《光明報》1947年新十八號（OCR试点）
data/domestic/press_scans/NLC404-01J000514-10458_光明報_1947年19期.pdf,press_scans,16,ae1516a7c2249fcd0860eb2f0ed89069d4e3dbe46a410cd80a54317f4c1af7fc,3,14,1,16,work/domestic/ocr_collection_phase4/NLC404-01J000514-10458_光明報_1947年19期.ocr.md,3,14,draft_ready_formal_gap,COLLECTION:P3-10458:ocr-draft-20260727；LOCALFULL:P3-10458；NLC:guangmingbao-1947-19-key-pages,NLC404-01J000514-10458_光明報_1947年19期；NLC404-01J000514-10458_光明報_1947年19期.pdf · OCR检索草稿；《光明報》1947年新十九號关键页（OCR试点）；《光明報》1947年新十九號关键页（OCR试点）；《光明報》1947年新十九號关键页（OCR试点）；《光明報》1947年新十九號关键页（OCR试点）；《光明報》1947年新十九號关键页（OCR试点）；《光明報》1947年新十九號关键页（OCR试点）；《光明報》1947年新十九號关键页（OCR试点）；《光明報》1947年新十九號关键页（OCR试点）；《光明報》1947年新十九號关键页（OCR试点）；《光明報》1947年新十九號关键页（OCR试点）；《光明報》1947年新十九號关键页（OCR试点）；《光明報》1947年新十九號关键页（OCR试点）
data/domestic/press_scans/NLC404-01J000514-10459_光明報_1947年20期.pdf,press_scans,16,5b089bc981e2601139b5cce5bb9247073f1cf6790dd8d972d6dba41fac25d9cb,3,3,1,16,work/domestic/ocr_collection_phase4/NLC404-01J000514-10459_光明報_1947年20期.ocr.md,3,3,draft_ready_formal_gap,COLLECTION:P3-10459:ocr-draft-20260727；LOCALFULL:P3-10459；NLC:guangmingbao-1947-issue20-front-ocr,NLC404-01J000514-10459_光明報_1947年20期；NLC404-01J000514-10459_光明報_1947年20期.pdf · OCR检索草稿；《光明報》新二十號首版（OCR试点）
data/domestic/press_scans/NLC404-01J000514-10460_光明報_1947年21期.pdf,press_scans,16,236a6c821903866555b69d06a7646689841dfd4859e951dc0bee0eb33405f2ab,3,3,1,16,work/domestic/ocr_collection_phase4/NLC404-01J000514-10460_光明報_1947年21期.ocr.md,3,3,draft_ready_formal_gap,COLLECTION:P3-002:ocr-draft-20260727；LOCALFULL:P3-002；NLC:guangmingbao-1947-issue21-front-ocr,NLC404-01J000514-10460_光明報_1947年21期；NLC404-01J000514-10460_光明報_1947年21期.pdf · OCR检索草稿；《光明報》新二十一號首版（OCR试点）
data/domestic/press_scans/NLC404-01J000514-10483_光明報_1947年22期.pdf,press_scans,20,b4a3922174c2a66b7a9997a6130fc477684b39bbb9f34b51aece36f43dd26b95,3,3,1,20,work/domestic/ocr_collection_phase4/NLC404-01J000514-10483_光明報_1947年22期.ocr.md,3,3,draft_ready_formal_gap,COLLECTION:P3-10483:ocr-draft-20260727；LOCALFULL:P3-10483；NLC:guangmingbao-1947-issue22-front-ocr,NLC404-01J000514-10483_光明報_1947年22期；NLC404-01J000514-10483_光明報_1947年22期.pdf · OCR检索草稿；《光明報》新二十二號首版（OCR试点）
data/domestic/press_scans/NLC404-01J000514-10484_光明報_1948年1卷1期.pdf,press_scans,24,55ac4cedee420a41427dbed23ccd4870adfac4315e987ef78aed20b1101b26e8,3,26,1,24,work/domestic/ocr_collection_phase4/NLC404-01J000514-10484_光明報_1948年1卷1期.ocr.md,3,26,formal_page_count_anomaly,COLLECTION:P3-10484:ocr-draft-20260727；LOCALFULL:P3-10484；NLC:guangmingbao-1948-v1n1-full-ocr,NLC404-01J000514-10484_光明報_1948年1卷1期；NLC404-01J000514-10484_光明報_1948年1卷1期.pdf · OCR检索草稿；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）；《光明報》1948年第一卷第一期（OCR试点）
data/domestic/press_scans/NLC404-01J000514-10514_光明報_1948年1卷12期.pdf,press_scans,20,0ae20c45cbc20e06399c7133d12379a318643c0f2eafa2fc3852fac222a47450,3,22,1,20,work/domestic/ocr_collection_phase4/NLC404-01J000514-10514_光明報_1948年1卷12期.ocr.md,3,22,formal_page_count_anomaly,COLLECTION:P3-10514:ocr-draft-20260727；LOCALFULL:P3-10514；NLC:guangmingbao-1948-v1n12-full-ocr,NLC404-01J000514-10514_光明報_1948年1卷12期；NLC404-01J000514-10514_光明報_1948年1卷12期.pdf · OCR检索草稿；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）；《光明報》1948年第一卷第十二期（OCR试点）
data/domestic/press_scans/NLC404-01J000514-10515_光明報_1949年2卷1期.pdf,press_scans,20,71c72759499aca2025c18e3fae397850fd6ffb3be802ea06cd12e00d813e5623,3,22,1,20,work/domestic/ocr_collection_phase4/NLC404-01J000514-10515_光明報_1949年2卷1期.ocr.md,3,22,formal_page_count_anomaly,COLLECTION:P3-10515:ocr-draft-20260727；LOCALFULL:P3-10515；NLC:guangmingbao-1949-v2n1-full-ocr,NLC404-01J000514-10515_光明報_1949年2卷1期；NLC404-01J000514-10515_光明報_1949年2卷1期.pdf · OCR检索草稿；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）；《光明報》1949年第二卷第一期（OCR试点）
data/domestic/press_scans/NLC404-01J000514-10834_光明報_1946年1期.pdf,press_scans,24,29a5d3149bf83793ece67f8f7efe6280c29f68e584209add4f60aafafbefcbc5,3,3,1,24,work/domestic/ocr_collection_phase4/NLC404-01J000514-10834_光明報_1946年1期.ocr.md,3,3,draft_ready_formal_gap,COLLECTION:P3-008:ocr-draft-20260727；LOCALFULL:P3-008；NLC:guangmingbao-1946-issue1-front-ocr,NLC404-01J000514-10834_光明報_1946年1期；NLC404-01J000514-10834_光明報_1946年1期.pdf · OCR检索草稿；《光明報》新一號首版（OCR试点）
data/domestic/press_scans/NLC404-01J000514-10835_光明報_1946年2期.pdf,press_scans,16,c6d05b14da2f4a46bbddd868df8a3ea559d1b7db06527ee42913d908eb3be792,3,3,1,16,work/domestic/ocr_collection_phase4/NLC404-01J000514-10835_光明報_1946年2期.ocr.md,3,3,draft_ready_formal_gap,COLLECTION:P3-10835:ocr-draft-20260727；LOCALFULL:P3-10835；NLC:guangmingbao-1946-issue2-front-ocr,NLC404-01J000514-10835_光明報_1946年2期；NLC404-01J000514-10835_光明報_1946年2期.pdf · OCR检索草稿；《光明報》新二號首版（OCR试点）
data/domestic/press_scans/NLC404-01J000514-23806_光明報_1946年11期.pdf,press_scans,20,5b95a725e79886275c6cac9046d23651ad88bbe56f0895ba89de9c73864d6d83,3,3,1,20,work/domestic/ocr_collection_phase4/NLC404-01J000514-23806_光明報_1946年11期.ocr.md,3,3,draft_ready_formal_gap,COLLECTION:P3-23806:ocr-draft-20260727；LOCALFULL:P3-23806；NLC:guangmingbao-1946-issue11-anti-one-party-constitution-ocr,NLC404-01J000514-23806_光明報_1946年11期；NLC404-01J000514-23806_光明報_1946年11期.pdf · OCR检索草稿；《光明報》新十一號〈反對一黨獨裁的憲法！〉正文首页（OCR试点）
data/domestic/press_scans/NLC404-01J000514-72818_光明報_1947年12期.pdf,press_scans,16,f61c03880c043ff7bbfb12bc170a3e92f6e2c65f70325bb46aafff20cc9001dd,3,18,1,16,work/domestic/ocr_collection_phase4/NLC404-01J000514-72818_光明報_1947年12期.ocr.md,3,18,formal_page_count_anomaly,COLLECTION:P3-010:ocr-draft-20260727；LOCALFULL:P3-010；NLC:guangmingbao-1947-12-full-ocr,NLC404-01J000514-72818_光明報_1947年12期；NLC404-01J000514-72818_光明報_1947年12期.pdf · OCR检索草稿；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）；《光明報》1947年新十二號（OCR试点）
data/domestic/press_scans/NLC404-01J000514-72821_光明報_1949年2卷12期.pdf,press_scans,20,48932502dcf7bff7dd01c86bb330ab3ba16d4f1ea9c7cc3b54bad4a38a7f16ae,3,22,1,20,work/domestic/ocr_collection_phase4/NLC404-01J000514-72821_光明報_1949年2卷12期.ocr.md,3,22,formal_page_count_anomaly,COLLECTION:P3-72821:ocr-draft-20260727；LOCALFULL:P3-72821；NLC:guangmingbao-1949-v2n12-full-ocr,NLC404-01J000514-72821_光明報_1949年2卷12期；NLC404-01J000514-72821_光明報_1949年2卷12期.pdf · OCR检索草稿；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）；《光明報》1949年第二卷第十二期（OCR试点）
data/domestic/press_scans/NLC511-012031312030001-21905_大公報_第113卷.pdf,press_scans,232,31060177686a64a99f1c8b464d972d3a5271f00c6ee47e8616b5340b8f771c84,2,5,1,232,work/domestic/ocr_collection_phase4/NLC511-012031312030001-21905_大公報_第113卷_p0001-0100.ocr.md；work/domestic/ocr_collection_phase4/NLC511-012031312030001-21905_大公報_第113卷_p0101-0200.ocr.md；work/domestic/ocr_collection_phase4/NLC511-012031312030001-21905_大公報_第113卷_p0201-0232.ocr.md,2,5,draft_ready_formal_gap,COLLECTION:P3-113:ocr-draft-20260727；NLC:dagongbao-vol113-1947-11-06-selected-ocr,NLC511-012031312030001-21905_大公報_第113卷；NLC511-012031312030001-21905_大公報_第113卷；NLC511-012031312030001-21905_大公報_第113卷；《大公報》第113卷1947年11月6日第1—2版关键页（OCR试点）；《大公報》第113卷1947年11月6日第1—2版关键页（OCR试点）
data/domestic/press_scans/NLC511-012031312030001-21906_大公報_第114卷.pdf,press_scans,248,80d5daea555bfa6e5df03baaa71b4b0dc251510adb89752ab93da3ce932bb0bd,2,4,1,248,work/domestic/ocr_collection_phase4/NLC511-012031312030001-21906_大公報_第114卷_p0001-0100.ocr.md；work/domestic/ocr_collection_phase4/NLC511-012031312030001-21906_大公報_第114卷_p0101-0200.ocr.md；work/domestic/ocr_collection_phase4/NLC511-012031312030001-21906_大公報_第114卷_p0201-0248.ocr.md,2,4,draft_ready_formal_gap,COLLECTION:P3-114:ocr-draft-20260727；NLC:dagongbao-vol114-1947-11-06-selected-ocr,NLC511-012031312030001-21906_大公報_第114卷；NLC511-012031312030001-21906_大公報_第114卷；NLC511-012031312030001-21906_大公報_第114卷；《大公報》第114卷1947年11月6日第2版关键页（OCR试点）
data/domestic/press_scans/NLC_大公報_上海版_1947-11-06_第2版_完整影像_试用数据库.pdf,press_scans,1,c5db06a15df0da2042819461b700f3c8c4f629a79e60340486f291ceb166fbb8,1,1,1,1,work/domestic/ocr_collection_phase4/NLC_大公報_上海版_1947-11-06_第2版_完整影像_试用数据库.ocr.md,1,1,formal_page_complete,NLC:dagongbao-shanghai-1947-11-06-page2-ocr,《大公報》上海版1947年11月6日第2版民盟消息（OCR试点）
data/domestic/press_scans/NLC_大公報_天津版_1947-11-06_第2版_完整影像_试用数据库.pdf,press_scans,1,cb64bd1561540661c6de257313aaf3799c38b83f7f7fab9905f4e096a1ce247f,1,1,1,1,work/domestic/ocr_collection_phase4/NLC_大公報_天津版_1947-11-06_第2版_完整影像_试用数据库.ocr.md,1,1,formal_page_complete,NLC:dagongbao-tianjin-1947-11-06-page2-ocr,《大公報》天津版1947年11月6日第2版民盟解散消息（OCR试点）
data/domestic/press_scans/SSID-13679264_观察_第3卷第1-12期.pdf,press_scans,278,d8f4dacfbf367f590d46344084fab8722d91d18fbb2d0b8cc241f7416d5f7f04,14,8,1,278,work/domestic/ocr_collection_phase4/SSID-13679264_观察_第3卷第1-12期_p0001-0100.ocr.md；work/domestic/ocr_collection_phase4/SSID-13679264_观察_第3卷第1-12期_p0101-0200.ocr.md；work/domestic/ocr_collection_phase4/SSID-13679264_观察_第3卷第1-12期_p0201-0278.ocr.md,2,8,draft_ready_formal_gap,LOCALFULL:P3-023；OBSERVER-V3N01-1947；OBSERVER-V3N02-1947；OBSERVER-V3N03-1947；OBSERVER-V3N04-1947；OBSERVER-V3N05-1947；OBSERVER-V3N06-1947；OBSERVER-V3N07-1947；OBSERVER-V3N08-1947；OBSERVER-V3N09-1947；OBSERVER-V3N10-1947；OBSERVER-V3N11-1947；OBSERVER-V3N12-1947；NLC:observer-1947-v3n11-bound-selected-ocr,SSID-13679264_观察_第3卷第1-12期.pdf · OCR检索草稿；SSID-13679264_观察_第3卷第1-12期.pdf · OCR检索草稿；SSID-13679264_观察_第3卷第1-12期.pdf · OCR检索草稿；《觀察》第三卷第十一期合订本高价值页（OCR试点）；《觀察》第三卷第十一期合订本高价值页（OCR试点）；《觀察》第三卷第十一期合订本高价值页（OCR试点）；《觀察》第三卷第十一期合订本高价值页（OCR试点）；《觀察》第三卷第十一期合订本高价值页（OCR试点）
data/domestic/sourcebooks/NLC416-01jh004281-12557_民主同盟文獻_1946.pdf,sourcebooks,176,276a82242c445bd7d6ca468f9022090922e0c2c243054e0e5af4353a1456e43f,15,116,1,176,work/domestic/ocr_collection_phase4/NLC416-01jh004281-12557_民主同盟文獻_1946.ocr.md,15,116,draft_ready_formal_gap,COLLECTION:P3-011:ocr-draft-20260727；LOCALFULL:P3-011；NLC:minmeng-wenxian-1946-around-group:ocr-pilot；NLC:minmeng-wenxian-1946-boundary-group:ocr-pilot；NLC:minmeng-wenxian-1946-early-group:ocr-pilot；NLC:minmeng-wenxian-1946-formation-group:ocr-pilot；NLC:minmeng-wenxian-1946-late-group:ocr-pilot；NLC:minmeng-wenxian-1946-target-group:ocr-pilot；NLC:minmeng-wenxian-1946-formation-group:ocr-pilot；NLC:minmeng-wenxian-1946-early-group:ocr-pilot；NLC:minmeng-wenxian-1946-boundary-group:ocr-pilot；NLC:minmeng-wenxian-1946-around-group:ocr-pilot；NLC:minmeng-wenxian-1946-target-group:ocr-pilot；NLC:minmeng-wenxian-1946-late-group:ocr-pilot；NLC:minmeng-wenxian-1946-minmeng-platform-1945:ocr-pilot,NLC416-01jh004281-12557_民主同盟文獻_1946；NLC416-01jh004281-12557_民主同盟文獻_1946.pdf · OCR检索草稿；1945政治主张文件页组（下，OCR试点）；1945政治主张文件页组（下，OCR试点）；1945政治主张文件页组（下，OCR试点）；1945政治主张文件页组（下，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1941成立文件页组（OCR试点）；1941成立文件页组（OCR试点）；1941成立文件页组（OCR试点）；1941成立文件页组（OCR试点）；1941成立文件页组（OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945文件页组（续，OCR试点）；1945文件页组（续，OCR试点）；1945文件页组（续，OCR试点）；1945文件页组（续，OCR试点）；1945文件页组（续，OCR试点）；1945文件页组（续，OCR试点）；1941成立文件页组（OCR试点）；1941成立文件页组（OCR试点）；1941成立文件页组（OCR试点）；1941成立文件页组（OCR试点）；1941成立文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1944—1945早期文件页组（OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（上，OCR试点）；1945政治主张文件页组（下，OCR试点）；1945政治主张文件页组（下，OCR试点）；1945政治主张文件页组（下，OCR试点）；1945政治主张文件页组（下，OCR试点）；1945文件页组（续，OCR试点）；1945文件页组（续，OCR试点）；1945文件页组（续，OCR试点）；1945文件页组（续，OCR试点）；1945文件页组（续，OCR试点）；1945文件页组（续，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；1945大会宣言后续页组（日期待核，OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）；中国民主同盟纲领（1946年官方汇编OCR试点）
data/domestic/sourcebooks/NLC511-027032013012333-19131_民主同盟文獻_alternate_scan.pdf,sourcebooks,178,a24e5e5bf9158ab08e74edfa3d4a8bf4927c10841a5e15321ba7d9cf701034dd,3,5,1,178,work/domestic/ocr_collection_phase4/NLC511-027032013012333-19131_民主同盟文獻_alternate_scan.ocr.md,3,5,draft_ready_formal_gap,COLLECTION:P3-012:ocr-draft-20260727；LOCALFULL:P3-012；NLC:minmeng-wenxian-1946-alternate-front-ocr,NLC511-027032013012333-19131_民主同盟文獻_alternate_scan；NLC511-027032013012333-19131_民主同盟文獻_alternate_scan.pdf · OCR检索草稿；《民主同盟文獻》1946年官方汇编交替扫描前页（OCR试点）；《民主同盟文獻》1946年官方汇编交替扫描前页（OCR试点）；《民主同盟文獻》1946年官方汇编交替扫描前页（OCR试点）
data/domestic/sourcebooks/NLC511-027032016010761-42571_中国民主同盟言论集.pdf,sourcebooks,107,386faf360e73fd31e39d1f0a584877dddc76855f0d0be6157e01e06ac4234ef1,3,5,1,107,work/domestic/ocr_collection_phase4/NLC511-027032016010761-42571_中国民主同盟言论集.ocr.md,3,5,draft_ready_formal_gap,COLLECTION:P3-013:ocr-draft-20260727；LOCALFULL:P3-013；NLC:minmeng-yanlunji-1945-front-ocr,NLC511-027032016010761-42571_中国民主同盟言论集；NLC511-027032016010761-42571_中国民主同盟言论集.pdf · OCR检索草稿；《中國民主同盟言論集》1945年选编前页（OCR试点）；《中國民主同盟言論集》1945年选编前页（OCR试点）；《中國民主同盟言論集》1945年选编前页（OCR试点）
data/domestic/sourcebooks/中国民主同盟临时全国代表大会宣言_公开转录.pdf,sourcebooks,789,088458899f8119895b58e5bc5f2cf2e986c7911423b7fcea69fcee4f93d1cf31,3,19,1,789,work/domestic/ocr_collection_phase4/中国民主同盟临时全国代表大会宣言_公开转录_p0001-0100.ocr.md；work/domestic/ocr_collection_phase4/中国民主同盟临时全国代表大会宣言_公开转录_p0101-0200.ocr.md；work/domestic/ocr_collection_phase4/中国民主同盟临时全国代表大会宣言_公开转录_p0201-0300.ocr.md；work/domestic/ocr_collection_phase4/中国民主同盟临时全国代表大会宣言_公开转录_p0301-0400.ocr.md；work/domestic/ocr_collection_phase4/中国民主同盟临时全国代表大会宣言_公开转录_p0401-0500.ocr.md；work/domestic/ocr_collection_phase4/中国民主同盟临时全国代表大会宣言_公开转录_p0501-0600.ocr.md；work/domestic/ocr_collection_phase4/中国民主同盟临时全国代表大会宣言_公开转录_p0601-0700.ocr.md；work/domestic/ocr_collection_phase4/中国民主同盟临时全国代表大会宣言_公开转录_p0701-0789.ocr.md,3,19,draft_ready_formal_gap,COLLECTION:P3-014:ocr-draft-20260727；LOCALFULL:P3-014；NLC:political-consultative-records-1988-front-ocr,《政治协商会议纪实》（1988年编纂，原文件名误标）；《政治协商会议纪实》（1988年编纂，原文件名误标）；《政治协商会议纪实》（1988年编纂，原文件名误标）；《政治协商会议纪实》（1988年编纂，原文件名误标）；《政治协商会议纪实》（1988年编纂，原文件名误标）；《政治协商会议纪实》（1988年编纂，原文件名误标）；《政治协商会议纪实》（1988年编纂，原文件名误标）；《政治协商会议纪实》（1988年编纂，原文件名误标）；中国民主同盟临时全国代表大会宣言_公开转录.pdf · OCR检索草稿；中国民主同盟临时全国代表大会宣言_公开转录.pdf · OCR检索草稿；中国民主同盟临时全国代表大会宣言_公开转录.pdf · OCR检索草稿；中国民主同盟临时全国代表大会宣言_公开转录.pdf · OCR检索草稿；中国民主同盟临时全国代表大会宣言_公开转录.pdf · OCR检索草稿；中国民主同盟临时全国代表大会宣言_公开转录.pdf · OCR检索草稿；中国民主同盟临时全国代表大会宣言_公开转录.pdf · OCR检索草稿；中国民主同盟临时全国代表大会宣言_公开转录.pdf · OCR检索草稿；《政治协商会议纪实》编者说明与序言（来源文件命名异常）；《政治协商会议纪实》编者说明与序言（来源文件命名异常）；《政治协商会议纪实》编者说明与序言（来源文件命名异常）
